"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15
750	0.6373360	0.0427132	0.0075287	0.0021271	0.0138627	0.3464885	0.6402793	0.3704853	0.0280135	0.5092692	0.6039506	0.4163006	0.0571531	0.2650378	0.4939650	0.6336135
800	0.7387920	0.0369502	0.0054669	0.0072668	0.0176706	0.4287778	0.8314644	0.3616036	0.0314374	0.6014569	0.5889419	0.4423178	0.0709010	0.2520446	0.5743519	0.7146247
850	0.7546764	0.0764070	0.0051616	0.0120751	0.0106541	0.4064604	0.7504898	0.3548531	0.0820557	0.6590849	0.6427086	0.3881598	0.0495496	0.3028388	0.4855472	0.6681138
900	0.8274064	0.0655720	0.0035224	0.0060435	0.0167870	0.3402418	0.7458495	0.4102918	0.0405645	0.6345979	0.6592222	0.4267853	0.0491327	0.3630231	0.4559051	0.6466692
950	0.7252765	0.0864218	0.0030746	0.0051607	0.0232141	0.5034538	0.7325138	0.2729437	0.0763245	0.6284160	0.5328406	0.4517495	0.0500208	0.2869383	0.4755225	0.7286164
1000	0.6839884	0.0762560	0.0109896	0.0172064	0.0218939	0.3884629	0.7814981	0.2882027	0.0514544	0.6257472	0.6764899	0.4099717	0.0260033	0.3064630	0.6480105	0.6051388

0	0.8715972	0.0497277	0.0201808	0.0017054	0.0307524	0.3741853	0.8761025	0.3621944	0.0512675	0.5827572	0.6514019	0.4152718	0.0375283	0.3256197	0.4845334	0.6447895
50	0.7605094	0.0175551	0.0191453	0.0122359	0.0245605	0.3798237	0.7172629	0.4817486	0.1721395	0.5878810	0.6922092	0.5066661	0.1437207	0.2521482	0.4660301	0.5591086
100	0.7622258	0.0666963	0.0001728	0.0143225	0.0534814	0.4090020	0.9012112	0.4298402	0.3828597	0.5034398	0.7463700	0.5835426	0.1841811	0.3238581	0.3851702	0.5665809
150	0.8132103	0.0561371	0.0000657	0.0070221	0.0799471	0.2595615	0.6486464	0.3900296	0.5125393	0.4911239	0.6425712	0.5685618	0.2646396	0.3030894	0.2976133	0.4712487
200	0.7635278	0.0585366	0.0014353	0.0013647	0.1354113	0.2095694	0.9157972	0.3968847	0.5115645	0.2958420	0.5153853	0.5567701	0.3255174	0.2177606	0.4264634	0.4382239
250	0.7429409	0.0945801	0.0049280	0.0070623	0.1581706	0.2716406	0.6295669	0.3745278	0.5928610	0.2367076	0.3626627	0.6731590	0.4182376	0.2518798	0.2795206	0.3431716
300	0.6645516	0.0464659	0.0006153	0.0316246	0.1793980	0.2896468	0.9219403	0.3538359	0.5796184	0.4030662	0.3419971	0.5850524	0.4523483	0.1736575	0.2934767	0.3347168
350	0.7745397	0.0497486	0.0030462	0.0040062	0.2392093	0.2052186	0.7220502	0.3084530	0.6529115	0.3580134	0.2685229	0.6087195	0.4063795	0.2326444	0.2803849	0.3413095
400	0.6332912	0.0510080	0.0002723	0.0071316	0.1856194	0.2711228	0.6679695	0.3703207	0.5564055	0.3465016	0.2451540	0.6054816	0.5420735	0.2322729	0.2949735	0.3061012
450	0.7255788	0.0808393	0.0121708	0.0012951	0.2058404	0.2178558	0.7109735	0.3805179	0.6281157	0.4005873	0.2469898	0.6509137	0.4212139	0.1873249	0.3451870	0.2944532
500	0.7256485	0.0494020	0.0014314	0.0216832	0.1682552	0.2524303	0.7234099	0.4251558	0.6491700	0.4140398	0.1526191	0.4985135	0.4304947	0.1626527	0.3506543	0.2693747
550	0.6534645	0.0741604	0.0082280	0.0235813	0.1663949	0.2222220	0.8916741	0.4567501	0.5171884	0.4138265	0.1409762	0.5808506	0.4039461	0.1293556	0.3076584	0.2830688
600	0.6934069	0.0521599	0.0111075	0.0148578	0.2877348	0.2731039	0.6654114	0.5580550	0.3474629	0.5504146	0.3284781	0.5837909	0.2392210	0.2493440	0.4288956	0.3026456
650	0.8606101	0.0823881	0.0261735	0.0104080	0.1833025	0.2837167	0.6598534	0.3659713	0.1725366	0.5564925	0.3668862	0.6044865	0.2213067	0.1762875	0.5281555	0.2321382
700	0.6983700	0.0705080	0.0022485	0.0203358	0.0794174	0.3033699	0.9171815	0.4073131	0.1269323	0.5700477	0.4791920	0.4786281	0.1699543	0.2135383	0.5216247	0.5145245
750	0.7097610	0.0636730	0.0052720	0.0098811	0.0528244	0.2729219	0.6350134	0.4478154	0.1121924	0.5202050	0.6011879	0.5070690	0.2082682	0.2157152	0.4489547	0.4364868
800	0.6943044	0.0730579	0.0123943	0.0415762	0.0737475	0.3342459	0.6135496	0.4444692	0.0409334	0.7240876	0.5494736	0.5289561	0.1445198	0.1778308	0.3745720	0.4965461
850	0.7452287	0.0432693	0.0237843	0.0148928	0.0447678	0.4022919	0.7714451	0.3104782	0.0636100	0.5608851	0.5486879	0.3930130	0.0787121	0.1897306	0.4003368	0.6892142
900	0.7702722	0.0506102	0.0223523	0.0033232	0.0432299	0.3223902	0.7004667	0.3906976	0.0233370	0.6181551	0.6665685	0.3412983	0.0493235	0.2597611	0.6268547	0.7318982
950	0.6402401	0.0723038	0.0190385	0.0034049	0.0683571	0.3148413	0.7341043	0.3232680	0.0172764	0.6968010	0.5282838	0.4964862	0.0639561	0.3744107	0.5657935	0.7809481
1000	0.6752155	0.0788135	0.0238383	0.0034301	0.0116607	0.3455004	0.7233970	0.3270597	0.0254299	0.5240355	0.5486734	0.5223923	0.0320819	0.2564043	0.5942864	0.7235367

0	1.0731947	0.0416221	0.0046563	0.0045483	0.0094032	0.3805521	0.7401810	0.3457534	0.0523448	0.5553891	0.5742006	0.5220111	0.0489217	0.2074814	0.5621602	0.7164545
50	0.5000857	0.0340195	0.0117866	0.0051014	0.1569391	0.3203757	0.5966112	0.2970139	0.0812220	0.5124763	0.6211079	0.5215184	0.0905159	0.2249969	0.4665475	0.7381988
100	0.1858872	0.0848783	0.0091659	0.0124567	0.3109814	0.3891417	0.6458636	0.3790053	0.0355647	0.7171888	0.6285668	0.5896292	0.0588032	0.2211270	0.4702956	0.6384529
150	0.1461452	0.1561211	0.0051079	0.0022701	0.2658239	0.2725639	0.7280315	0.3431220	0.1394898	0.4058542	0.5330081	0.5599445	0.1359965	0.3238196	0.3794962	0.6240500
200	0.1126748	0.1658809	0.0038656	0.0157735	0.4369735	0.3350170	0.7193097	0.3222868	0.0373438	0.3550740	0.3154541	0.6345326	0.2526542	0.4309705	0.3872151	0.5939246
250	0.0606075	0.2470073	0.0104744	0.0212323	0.4420985	0.3317812	0.6374686	0.2706877	0.0473805	0.3645687	0.3893885	0.5584667	0.3622891	0.4552760	0.2711932	0.4264696
300	0.0659263	0.2904304	0.0035080	0.0069149	0.6332399	0.3737922	0.5121694	0.2673352	0.0748997	0.2965730	0.2992421	0.8185059	0.3790336	0.3670915	0.2790141	0.3849785
350	0.0995719	0.2299856	0.0060774	0.0068807	0.5679483	0.3931482	0.6399650	0.1553762	0.0636941	0.3844525	0.2412688	0.6714649	0.3737348	0.4413585	0.2474996	0.3199767
400	0.0768200	0.2848982	0.0072536	0.0017555	0.7144864	0.3833183	0.6798481	0.1937134	0.0442432	0.2678243	0.1889819	0.9042790	0.5159640	0.4667309	0.1573334	0.2425676
450	0.0585136	0.2592220	0.0075699	0.0027712	0.7001429	0.4224342	0.7021182	0.2272364	0.0448235	0.2888252	0.1856601	0.6987002	0.4633248	0.4448446	0.2403129	0.2303745
500	0.0509522	0.2344902	0.0205165	0.0038202	0.6039977	0.4278158	0.6936099	0.1511444	0.0429554	0.3146405	0.1631262	0.6430017	0.4481519	0.4450745	0.1880066	0.1897734
550	0.3733284	0.2935725	0.0027549	0.0096558	0.7393004	0.4678707	0.5736684	0.1628271	0.1072012	0.3745118	0.1479155	0.5594407	0.5484528	0.3783485	0.2012530	0.1370684
600	0.6258609	0.1598808	0.0123677	0.0464875	0.2399833	0.3322168	0.5713893	0.3042668	0.2106656	0.3917987	0.3233072	0.4687937	0.4014355	0.2168818	0.3043746	0.1843768
650	0.6847568	0.1191851	0.0135679	0.0080378	0.2155267	0.2451926	0.7907094	0.2629483	0.2064825	0.5955667	0.3835305	0.4866091	0.3643825	0.1432633	0.3385475	0.2417802
700	0.7549617	0.1244791	0.0144202	0.0048845	0.0925544	0.2337770	0.6898058	0.4248939	0.1439375	0.4812700	0.4830661	0.4316053	0.1665369	0.1581488	0.4646602	0.2850086
750	0.6815839	0.0883357	0.0150892	0.0159849	0.1287866	0.2235706	0.7552103	0.4704030	0.0975698	0.6398800	0.5552230	0.4530445	0.2189112	0.1926726	0.4402887	0.4565818
800	0.5497815	0.0944226	0.0051537	0.0196868	0.1003065	0.1871635	0.6177876	0.3875111	0.0995397	0.5263498	0.5241540	0.5105134	0.2238424	0.1956494	0.3523065	0.5304097
850	0.8238394	0.0665755	0.0016296	0.0308464	0.0363295	0.3024318	0.7629808	0.5130446	0.0605231	0.5670087	0.6458559	0.4658793	0.1255797	0.1812490	0.5707043	0.6267977
900	0.7648728	0.0290046	0.0058245	0.0150393	0.0413448	0.3055273	0.6917335	0.3984968	0.0366611	0.5072990	0.5955025	0.4766867	0.1330801	0.2881410	0.4841636	0.7438169
950	0.6811772	0.0540211	0.0164085	0.0037858	0.0213326	0.4303839	0.5995201	0.2800324	0.0755832	0.5727360	0.7219267	0.4403460	0.0688868	0.2108045	0.4418058	0.6756781
1000	0.6877806	0.0484739	0.0115182	0.0083507	0.0219201	0.3686437	0.7904058	0.3140277	0.0264828	0.7782028	0.5556138	0.4501281	0.0941359	0.2590201	0.5221249	0.6776260

0	0.9610549	0.0621472	0.0212592	0.0032009	0.0128767	0.4297960	0.7942476	0.3356761	0.0282835	0.5903804	0.6677060	0.4343477	0.0352893	0.2357375	0.4749149	0.6393534
50	0.9414172	0.0657457	0.2581851	0.0057358	0.0478789	0.4706629	0.7125216	0.2740391	0.1670163	0.6826658	0.7749452	0.4859256	0.0506138	0.2254684	0.4694163	0.6041985
100	0.7387223	0.1563041	0.5224950	0.0006638	0.1708277	0.4873019	0.6853421	0.1641302	0.4541604	0.5601807	0.5608992	0.4684090	0.0420847	0.2456027	0.4085353	0.7786117
150	0.8434653	0.2803937	0.6956792	0.0134623	0.2703909	0.5142545	0.6255134	0.1965311	0.4593550	0.4911243	0.5178210	0.4805271	0.0937756	0.3121248	0.4237541	0.6643593
200	0.6533271	0.2599541	0.6883321	0.0353802	0.2866624	0.3584600	0.7828167	0.1279487	0.5950732	0.3774105	0.5099667	0.5672241	0.1115824	0.2462432	0.4140934	0.6311105
250	0.7998058	0.2636751	0.7121088	0.0589993	0.2564607	0.4387181	0.5901180	0.1146219	0.5394704	0.3291349	0.3817390	0.6643985	0.1757063	0.1757596	0.5009067	0.6916786
300	0.7399006	0.2879509	0.7463022	0.0476006	0.2648660	0.5161831	0.7664364	0.0893228	0.6347870	0.2891982	0.2922819	0.4965629	0.1316892	0.2030723	0.5124450	0.5635261
350	0.8135154	0.3563114	0.6184915	0.0736351	0.2928987	0.4537690	0.7682990	0.0656085	0.5585221	0.4076806	0.3286874	0.6237884	0.1513378	0.2360444	0.4765268	0.7130729
400	0.7849637	0.4029925	0.8543403	0.1236576	0.3461275	0.4573608	0.6281499	0.1123652	0.5239969	0.2916359	0.2935183	0.4829819	0.1131960	0.1817893	0.4999221	0.5707307
450	0.7324103	0.3913856	0.6780942	0.0968567	0.4089775	0.4209905	0.5308623	0.1790361	0.6424767	0.3888254	0.3271286	0.5359828	0.2209281	0.2018339	0.5317676	0.6175963
500	0.6307996	0.3581770	0.6485823	0.1488467	0.2907676	0.4478060	0.6871523	0.0757804	0.7112371	0.4492811	0.2418249	0.6245048	0.1391544	0.2088626	0.4482008	0.7022437
550	0.8259598	0.3330537	0.3858029	0.0999418	0.3566377	0.4762308	0.5587770	0.2699681	0.4198864	0.4458576	0.3191216	0.5781974	0.1395756	0.2117556	0.4224652	0.4749520
600	0.6943649	0.2806637	0.0909680	0.0832182	0.1635994	0.4090266	0.7688140	0.2457978	0.2429904	0.5101972	0.3707817	0.6007237	0.1480234	0.2674402	0.4117523	0.5786041
650	0.7334492	0.2157376	0.0815268	0.0604895	0.1264643	0.3577066	0.7226244	0.3868076	0.1175443	0.4098433	0.4753417	0.5639904	0.2377156	0.2727507	0.4403055	0.7110013
700	0.6555070	0.1095293	0.0353519	0.0650164	0.0850795	0.3663973	0.7469072	0.2944708	0.1223200	0.5603747	0.5770382	0.4504864	0.1403418	0.1899605	0.4143266	0.5871184
750	0.7619284	0.1161691	0.0140146	0.0275336	0.1091743	0.2839704	0.6337345	0.3998192	0.1351189	0.5699051	0.5175319	0.4808004	0.1221146	0.2137194	0.4710460	0.5917037
800	0.7516873	0.1080134	0.0038910	0.0117282	0.0672132	0.3618473	0.7770904	0.3820383	0.0634228	0.5683819	0.7730138	0.4854270	0.1333490	0.1499549	0.4567938	0.6203001
850	0.8256438	0.0595004	0.0175250	0.0055382	0.0429779	0.2702747	0.8134875	0.3719252	0.0557996	0.4894346	0.5679478	0.4626382	0.1025293	0.1768618	0.5427364	0.6491925
900	0.7555036	0.0582831	0.0078409	0.0266769	0.0222510	0.4394601	0.8208371	0.4181347	0.0611220	0.5475539	0.5604510	0.4783474	0.1200040	0.2111476	0.4831362	0.6643817
950	0.8036487	0.0632428	0.0029835	0.0092568	0.0122355	0.3316255	0.7305833	0.3388409	0.0571369	0.6706500	0.4699025	0.3910685	0.0721969	0.2321494	0.5985083	0.6650932
1000	0.6204601	0.0759833	0.0040077	0.0052296	0.0095412	0.3502452	0.8058787	0.4155748	0.0514497	0.5776936	0.5713302	0.4624710	0.0761518	0.2345898	0.6491168	0.6286943
